,From,To,Date,Subject,Group,from,to,Department,Sentiment Score
2784,Stenig.Fusil@gastech.com.kronos,Isia.Vann@gastech.com.kronos,2014-01-09 14:12:00,Security update: how to handle reporters on the grounds,True,StenigFusil,IsiaVann,Security,0.34
2785,Stenig.Fusil@gastech.com.kronos,Edvard.Vann@gastech.com.kronos,2014-01-09 14:12:00,Security update: how to handle reporters on the grounds,True,StenigFusil,EdvardVann,Security,0.34
2786,Stenig.Fusil@gastech.com.kronos,Hideki.Cocinaro@gastech.com.kronos,2014-01-09 14:12:00,Security update: how to handle reporters on the grounds,True,StenigFusil,HidekiCocinaro,Security,0.34
2787,Dante.Coginian@gastech.com.kronos,Hideki.Cocinaro@gastech.com.kronos,2014-01-09 14:17:00,RE: Tools,False,DanteCoginian,HidekiCocinaro,Facilities,0.0
2788,Axel.Calzas@gastech.com.kronos,Axel.Calzas@gastech.com.kronos,2014-01-09 14:18:00,RE: Field work rotation schedule,True,AxelCalzas,AxelCalzas,Engineering,0.0
2789,Axel.Calzas@gastech.com.kronos,Elsa.Orilla@gastech.com.kronos,2014-01-09 14:18:00,RE: Field work rotation schedule,True,AxelCalzas,ElsaOrilla,Engineering,0.0
2790,Axel.Calzas@gastech.com.kronos,Lars.Azada@gastech.com.kronos,2014-01-09 14:18:00,RE: Field work rotation schedule,True,AxelCalzas,LarsAzada,Engineering,0.0
2791,Elsa.Orilla@gastech.com.kronos,Elsa.Orilla@gastech.com.kronos,2014-01-09 14:22:00,GIS update,True,ElsaOrilla,ElsaOrilla,Engineering,0.0
2792,Elsa.Orilla@gastech.com.kronos,Gustav.Cazar@gastech.com.kronos,2014-01-09 14:22:00,GIS update,True,ElsaOrilla,GustavCazar,Engineering,0.0
2793,Elsa.Orilla@gastech.com.kronos,Kare.Orilla@gastech.com.kronos,2014-01-09 14:22:00,GIS update,True,ElsaOrilla,KareOrilla,Engineering,0.0
2794,Elsa.Orilla@gastech.com.kronos,Vira.Frente@gastech.com.kronos,2014-01-09 14:22:00,GIS update,True,ElsaOrilla,ViraFrente,Engineering,0.0
2795,Elsa.Orilla@gastech.com.kronos,Lars.Azada@gastech.com.kronos,2014-01-09 14:22:00,GIS update,True,ElsaOrilla,LarsAzada,Engineering,0.0
2796,Elsa.Orilla@gastech.com.kronos,Adra.Nubarron@gastech.com.kronos,2014-01-09 14:22:00,GIS update,True,ElsaOrilla,AdraNubarron,Engineering,0.0
2797,Elsa.Orilla@gastech.com.kronos,Felix.Balas@gastech.com.kronos,2014-01-09 14:22:00,GIS update,True,ElsaOrilla,FelixBalas,Engineering,0.0
2798,Elsa.Orilla@gastech.com.kronos,Axel.Calzas@gastech.com.kronos,2014-01-09 14:22:00,GIS update,True,ElsaOrilla,AxelCalzas,Engineering,0.0
2799,Elsa.Orilla@gastech.com.kronos,Marin.Onda@gastech.com.kronos,2014-01-09 14:22:00,GIS update,True,ElsaOrilla,MarinOnda,Engineering,0.0
2800,Elsa.Orilla@gastech.com.kronos,Lidelse.Dedos@gastech.com.kronos,2014-01-09 14:22:00,GIS update,True,ElsaOrilla,LidelseDedos,Engineering,0.0
2801,Elsa.Orilla@gastech.com.kronos,Brand.Tempestad@gastech.com.kronos,2014-01-09 14:22:00,GIS update,True,ElsaOrilla,BrandTempestad,Engineering,0.0
2802,Hideki.Cocinaro@gastech.com.kronos,Dante.Coginian@gastech.com.kronos,2014-01-09 14:27:00,RE: Tools,False,HidekiCocinaro,DanteCoginian,Security,0.0
2803,Nils.Calixto@gastech.com.kronos,Lucas.Alcazar@gastech.com.kronos,2014-01-09 14:28:00,RE: Security patches needed,True,NilsCalixto,LucasAlcazar,InformationTechnology,0.34
2804,Nils.Calixto@gastech.com.kronos,Nils.Calixto@gastech.com.kronos,2014-01-09 14:28:00,RE: Security patches needed,True,NilsCalixto,NilsCalixto,InformationTechnology,0.34
2805,Rachel.Pantanal@gastech.com.kronos,Hennie.Osvaldo@gastech.com.kronos,2014-01-09 14:29:00,RE: Files,False,RachelPantanal,HennieOsvaldo,Administration,0.0
2806,Lars.Azada@gastech.com.kronos,Axel.Calzas@gastech.com.kronos,2014-01-09 14:32:00,RE: Field work rotation schedule,True,LarsAzada,AxelCalzas,Engineering,0.0
2807,Lars.Azada@gastech.com.kronos,Elsa.Orilla@gastech.com.kronos,2014-01-09 14:32:00,RE: Field work rotation schedule,True,LarsAzada,ElsaOrilla,Engineering,0.0
2808,Lars.Azada@gastech.com.kronos,Lars.Azada@gastech.com.kronos,2014-01-09 14:32:00,RE: Field work rotation schedule,True,LarsAzada,LarsAzada,Engineering,0.0
2809,Adan.Morlun@gastech.com.kronos,Irene.Nant@gastech.com.kronos,2014-01-09 14:34:00,RE: Union meeting,True,AdanMorlun,IreneNant,Facilities,0.0
2810,Adan.Morlun@gastech.com.kronos,Cecilia.Morluniau@gastech.com.kronos,2014-01-09 14:34:00,RE: Union meeting,True,AdanMorlun,CeciliaMorluniau,Facilities,0.0
2811,Adan.Morlun@gastech.com.kronos,Albina.Hafon@gastech.com.kronos,2014-01-09 14:34:00,RE: Union meeting,True,AdanMorlun,AlbinaHafon,Facilities,0.0
2812,Adan.Morlun@gastech.com.kronos,Adan.Morlun@gastech.com.kronos,2014-01-09 14:34:00,RE: Union meeting,True,AdanMorlun,AdanMorlun,Facilities,0.0
2813,Adan.Morlun@gastech.com.kronos,Dylan.Scozzese@gastech.com.kronos,2014-01-09 14:34:00,RE: Union meeting,True,AdanMorlun,DylanScozzese,Facilities,0.0
2814,Claudio.Hawelon@gastech.com.kronos,Isia.Vann@gastech.com.kronos,2014-01-09 14:36:00,RE: Awwww- cute!,False,ClaudioHawelon,IsiaVann,Facilities,0.5093
2815,Adan.Morlun@gastech.com.kronos,Dante.Coginian@gastech.com.kronos,2014-01-09 14:38:00,RE: Document stuck,False,AdanMorlun,DanteCoginian,Facilities,-0.25
2816,Bertrand.Ovan@gastech.com.kronos,Emile.Arpa@gastech.com.kronos,2014-01-09 14:39:00,Facilities preparations for VIP visit,True,BertrandOvan,EmileArpa,Facilities,0.6166
2817,Bertrand.Ovan@gastech.com.kronos,Varro.Awelon@gastech.com.kronos,2014-01-09 14:39:00,Facilities preparations for VIP visit,True,BertrandOvan,VarroAwelon,Facilities,0.6166
2818,Bertrand.Ovan@gastech.com.kronos,Dante.Coginian@gastech.com.kronos,2014-01-09 14:39:00,Facilities preparations for VIP visit,True,BertrandOvan,DanteCoginian,Facilities,0.6166
2819,Bertrand.Ovan@gastech.com.kronos,Albina.Hafon@gastech.com.kronos,2014-01-09 14:39:00,Facilities preparations for VIP visit,True,BertrandOvan,AlbinaHafon,Facilities,0.6166
2820,Bertrand.Ovan@gastech.com.kronos,Benito.Hawelon@gastech.com.kronos,2014-01-09 14:39:00,Facilities preparations for VIP visit,True,BertrandOvan,BenitoHawelon,Facilities,0.6166
2821,Bertrand.Ovan@gastech.com.kronos,Claudio.Hawelon@gastech.com.kronos,2014-01-09 14:39:00,Facilities preparations for VIP visit,True,BertrandOvan,ClaudioHawelon,Facilities,0.6166
2822,Bertrand.Ovan@gastech.com.kronos,Henk.Mies@gastech.com.kronos,2014-01-09 14:39:00,Facilities preparations for VIP visit,True,BertrandOvan,HenkMies,Facilities,0.6166
2823,Bertrand.Ovan@gastech.com.kronos,Valeria.Morlun@gastech.com.kronos,2014-01-09 14:39:00,Facilities preparations for VIP visit,True,BertrandOvan,ValeriaMorlun,Facilities,0.6166
2824,Bertrand.Ovan@gastech.com.kronos,Adan.Morlun@gastech.com.kronos,2014-01-09 14:39:00,Facilities preparations for VIP visit,True,BertrandOvan,AdanMorlun,Facilities,0.6166
2825,Bertrand.Ovan@gastech.com.kronos,Cecilia.Morluniau@gastech.com.kronos,2014-01-09 14:39:00,Facilities preparations for VIP visit,True,BertrandOvan,CeciliaMorluniau,Facilities,0.6166
2826,Bertrand.Ovan@gastech.com.kronos,Irene.Nant@gastech.com.kronos,2014-01-09 14:39:00,Facilities preparations for VIP visit,True,BertrandOvan,IreneNant,Facilities,0.6166
2827,Bertrand.Ovan@gastech.com.kronos,Dylan.Scozzese@gastech.com.kronos,2014-01-09 14:39:00,Facilities preparations for VIP visit,True,BertrandOvan,DylanScozzese,Facilities,0.6166
2828,Isia.Vann@gastech.com.kronos,Claudio.Hawelon@gastech.com.kronos,2014-01-09 14:49:00,RE: Awwww- cute!,False,IsiaVann,ClaudioHawelon,Security,0.5093
2829,Claudio.Hawelon@gastech.com.kronos,Isia.Vann@gastech.com.kronos,2014-01-09 14:50:00,RE: Awwww- cute!,False,ClaudioHawelon,IsiaVann,Facilities,0.5093
2830,Isia.Vann@gastech.com.kronos,Claudio.Hawelon@gastech.com.kronos,2014-01-09 14:57:00,RE: Awwww- cute!,False,IsiaVann,ClaudioHawelon,Security,0.5093
2831,Axel.Calzas@gastech.com.kronos,Axel.Calzas@gastech.com.kronos,2014-01-09 14:57:00,RE: Field work rotation schedule,True,AxelCalzas,AxelCalzas,Engineering,0.0
2832,Axel.Calzas@gastech.com.kronos,Elsa.Orilla@gastech.com.kronos,2014-01-09 14:57:00,RE: Field work rotation schedule,True,AxelCalzas,ElsaOrilla,Engineering,0.0
2833,Axel.Calzas@gastech.com.kronos,Lars.Azada@gastech.com.kronos,2014-01-09 14:57:00,RE: Field work rotation schedule,True,AxelCalzas,LarsAzada,Engineering,0.0
2834,Ruscella.Mies.Haber@gastech.com.kronos,Mat.Bramar@gastech.com.kronos,2014-01-09 14:59:00,RE: You never get a second chance to make a first impression,True,RuscellaMiesHaber,MatBramar,Administration,0.4404
2835,Ruscella.Mies.Haber@gastech.com.kronos,Anda.Ribera@gastech.com.kronos,2014-01-09 14:59:00,RE: You never get a second chance to make a first impression,True,RuscellaMiesHaber,AndaRibera,Administration,0.4404
2836,Ruscella.Mies.Haber@gastech.com.kronos,Rachel.Pantanal@gastech.com.kronos,2014-01-09 14:59:00,RE: You never get a second chance to make a first impression,True,RuscellaMiesHaber,RachelPantanal,Administration,0.4404
2837,Ruscella.Mies.Haber@gastech.com.kronos,Linda.Lagos@gastech.com.kronos,2014-01-09 14:59:00,RE: You never get a second chance to make a first impression,True,RuscellaMiesHaber,LindaLagos,Administration,0.4404
2838,Ruscella.Mies.Haber@gastech.com.kronos,Ruscella.Mies.Haber@gastech.com.kronos,2014-01-09 14:59:00,RE: You never get a second chance to make a first impression,True,RuscellaMiesHaber,RuscellaMiesHaber,Administration,0.4404
2839,Ruscella.Mies.Haber@gastech.com.kronos,Carla.Forluniau@gastech.com.kronos,2014-01-09 14:59:00,RE: You never get a second chance to make a first impression,True,RuscellaMiesHaber,CarlaForluniau,Administration,0.4404
2840,Ruscella.Mies.Haber@gastech.com.kronos,Cornelia.Lais@gastech.com.kronos,2014-01-09 14:59:00,RE: You never get a second chance to make a first impression,True,RuscellaMiesHaber,CorneliaLais,Administration,0.4404
2841,Axel.Calzas@gastech.com.kronos,Elsa.Orilla@gastech.com.kronos,2014-01-09 15:00:00,RE: GIS update,True,AxelCalzas,ElsaOrilla,Engineering,0.0
2842,Axel.Calzas@gastech.com.kronos,Gustav.Cazar@gastech.com.kronos,2014-01-09 15:00:00,RE: GIS update,True,AxelCalzas,GustavCazar,Engineering,0.0
2843,Axel.Calzas@gastech.com.kronos,Kare.Orilla@gastech.com.kronos,2014-01-09 15:00:00,RE: GIS update,True,AxelCalzas,KareOrilla,Engineering,0.0
2844,Axel.Calzas@gastech.com.kronos,Vira.Frente@gastech.com.kronos,2014-01-09 15:00:00,RE: GIS update,True,AxelCalzas,ViraFrente,Engineering,0.0
2845,Axel.Calzas@gastech.com.kronos,Lars.Azada@gastech.com.kronos,2014-01-09 15:00:00,RE: GIS update,True,AxelCalzas,LarsAzada,Engineering,0.0
2846,Axel.Calzas@gastech.com.kronos,Adra.Nubarron@gastech.com.kronos,2014-01-09 15:00:00,RE: GIS update,True,AxelCalzas,AdraNubarron,Engineering,0.0
2847,Axel.Calzas@gastech.com.kronos,Felix.Balas@gastech.com.kronos,2014-01-09 15:00:00,RE: GIS update,True,AxelCalzas,FelixBalas,Engineering,0.0
2848,Axel.Calzas@gastech.com.kronos,Axel.Calzas@gastech.com.kronos,2014-01-09 15:00:00,RE: GIS update,True,AxelCalzas,AxelCalzas,Engineering,0.0
2849,Axel.Calzas@gastech.com.kronos,Marin.Onda@gastech.com.kronos,2014-01-09 15:00:00,RE: GIS update,True,AxelCalzas,MarinOnda,Engineering,0.0
2850,Axel.Calzas@gastech.com.kronos,Lidelse.Dedos@gastech.com.kronos,2014-01-09 15:00:00,RE: GIS update,True,AxelCalzas,LidelseDedos,Engineering,0.0
2851,Axel.Calzas@gastech.com.kronos,Brand.Tempestad@gastech.com.kronos,2014-01-09 15:00:00,RE: GIS update,True,AxelCalzas,BrandTempestad,Engineering,0.0
2852,Lars.Azada@gastech.com.kronos,Axel.Calzas@gastech.com.kronos,2014-01-09 15:01:00,RE: Field work rotation schedule,True,LarsAzada,AxelCalzas,Engineering,0.0
2853,Lars.Azada@gastech.com.kronos,Elsa.Orilla@gastech.com.kronos,2014-01-09 15:01:00,RE: Field work rotation schedule,True,LarsAzada,ElsaOrilla,Engineering,0.0
2854,Lars.Azada@gastech.com.kronos,Lars.Azada@gastech.com.kronos,2014-01-09 15:01:00,RE: Field work rotation schedule,True,LarsAzada,LarsAzada,Engineering,0.0
2855,Felix.Resumir@gastech.com.kronos,Dante.Coginian@gastech.com.kronos,2014-01-09 15:04:00,They need that report today,False,FelixResumir,DanteCoginian,Security,0.0
2856,Felix.Resumir@gastech.com.kronos,Kanon.Herrero@gastech.com.kronos,2014-01-09 15:05:00,RE: Security procedures for January 20 VIP visit,True,FelixResumir,KanonHerrero,Security,0.7531
2857,Felix.Resumir@gastech.com.kronos,Minke.Mies@gastech.com.kronos,2014-01-09 15:05:00,RE: Security procedures for January 20 VIP visit,True,FelixResumir,MinkeMies,Security,0.7531
2858,Felix.Resumir@gastech.com.kronos,Hennie.Osvaldo@gastech.com.kronos,2014-01-09 15:05:00,RE: Security procedures for January 20 VIP visit,True,FelixResumir,HennieOsvaldo,Security,0.7531
2859,Felix.Resumir@gastech.com.kronos,Inga.Ferro@gastech.com.kronos,2014-01-09 15:05:00,RE: Security procedures for January 20 VIP visit,True,FelixResumir,IngaFerro,Security,0.7531
2860,Felix.Resumir@gastech.com.kronos,Edvard.Vann@gastech.com.kronos,2014-01-09 15:05:00,RE: Security procedures for January 20 VIP visit,True,FelixResumir,EdvardVann,Security,0.7531
2861,Felix.Resumir@gastech.com.kronos,Felix.Resumir@gastech.com.kronos,2014-01-09 15:05:00,RE: Security procedures for January 20 VIP visit,True,FelixResumir,FelixResumir,Security,0.7531
2862,Elsa.Orilla@gastech.com.kronos,Elsa.Orilla@gastech.com.kronos,2014-01-09 15:09:00,RE: GIS update,True,ElsaOrilla,ElsaOrilla,Engineering,0.0
2863,Elsa.Orilla@gastech.com.kronos,Gustav.Cazar@gastech.com.kronos,2014-01-09 15:09:00,RE: GIS update,True,ElsaOrilla,GustavCazar,Engineering,0.0
2864,Elsa.Orilla@gastech.com.kronos,Kare.Orilla@gastech.com.kronos,2014-01-09 15:09:00,RE: GIS update,True,ElsaOrilla,KareOrilla,Engineering,0.0
2865,Elsa.Orilla@gastech.com.kronos,Vira.Frente@gastech.com.kronos,2014-01-09 15:09:00,RE: GIS update,True,ElsaOrilla,ViraFrente,Engineering,0.0
2866,Elsa.Orilla@gastech.com.kronos,Lars.Azada@gastech.com.kronos,2014-01-09 15:09:00,RE: GIS update,True,ElsaOrilla,LarsAzada,Engineering,0.0
2867,Elsa.Orilla@gastech.com.kronos,Adra.Nubarron@gastech.com.kronos,2014-01-09 15:09:00,RE: GIS update,True,ElsaOrilla,AdraNubarron,Engineering,0.0
2868,Elsa.Orilla@gastech.com.kronos,Felix.Balas@gastech.com.kronos,2014-01-09 15:09:00,RE: GIS update,True,ElsaOrilla,FelixBalas,Engineering,0.0
2869,Elsa.Orilla@gastech.com.kronos,Axel.Calzas@gastech.com.kronos,2014-01-09 15:09:00,RE: GIS update,True,ElsaOrilla,AxelCalzas,Engineering,0.0
2870,Elsa.Orilla@gastech.com.kronos,Marin.Onda@gastech.com.kronos,2014-01-09 15:09:00,RE: GIS update,True,ElsaOrilla,MarinOnda,Engineering,0.0
2871,Elsa.Orilla@gastech.com.kronos,Lidelse.Dedos@gastech.com.kronos,2014-01-09 15:09:00,RE: GIS update,True,ElsaOrilla,LidelseDedos,Engineering,0.0
2872,Elsa.Orilla@gastech.com.kronos,Brand.Tempestad@gastech.com.kronos,2014-01-09 15:09:00,RE: GIS update,True,ElsaOrilla,BrandTempestad,Engineering,0.0
2873,Hennie.Osvaldo@gastech.com.kronos,Rachel.Pantanal@gastech.com.kronos,2014-01-09 15:10:00,RE: Files,False,HennieOsvaldo,RachelPantanal,Security,0.0
2874,Kare.Orilla@gastech.com.kronos,Gustav.Cazar@gastech.com.kronos,2014-01-09 15:13:00,GIS update,True,KareOrilla,GustavCazar,Engineering,0.0
2875,Kare.Orilla@gastech.com.kronos,Felix.Balas@gastech.com.kronos,2014-01-09 15:13:00,GIS update,True,KareOrilla,FelixBalas,Engineering,0.0
2876,Kare.Orilla@gastech.com.kronos,Brand.Tempestad@gastech.com.kronos,2014-01-09 15:13:00,GIS update,True,KareOrilla,BrandTempestad,Engineering,0.0
2877,Kare.Orilla@gastech.com.kronos,Axel.Calzas@gastech.com.kronos,2014-01-09 15:13:00,GIS update,True,KareOrilla,AxelCalzas,Engineering,0.0
2878,Irene.Nant@gastech.com.kronos,Dylan.Scozzese@gastech.com.kronos,2014-01-09 15:13:00,RE: Facilities preparations for VIP visit,True,IreneNant,DylanScozzese,Facilities,0.6166
2879,Irene.Nant@gastech.com.kronos,Henk.Mies@gastech.com.kronos,2014-01-09 15:13:00,RE: Facilities preparations for VIP visit,True,IreneNant,HenkMies,Facilities,0.6166
2880,Irene.Nant@gastech.com.kronos,Benito.Hawelon@gastech.com.kronos,2014-01-09 15:13:00,RE: Facilities preparations for VIP visit,True,IreneNant,BenitoHawelon,Facilities,0.6166
2881,Irene.Nant@gastech.com.kronos,Irene.Nant@gastech.com.kronos,2014-01-09 15:13:00,RE: Facilities preparations for VIP visit,True,IreneNant,IreneNant,Facilities,0.6166
2882,Irene.Nant@gastech.com.kronos,Emile.Arpa@gastech.com.kronos,2014-01-09 15:13:00,RE: Facilities preparations for VIP visit,True,IreneNant,EmileArpa,Facilities,0.6166
2883,Irene.Nant@gastech.com.kronos,Dante.Coginian@gastech.com.kronos,2014-01-09 15:13:00,RE: Facilities preparations for VIP visit,True,IreneNant,DanteCoginian,Facilities,0.6166
2884,Irene.Nant@gastech.com.kronos,Albina.Hafon@gastech.com.kronos,2014-01-09 15:13:00,RE: Facilities preparations for VIP visit,True,IreneNant,AlbinaHafon,Facilities,0.6166
2885,Irene.Nant@gastech.com.kronos,Valeria.Morlun@gastech.com.kronos,2014-01-09 15:13:00,RE: Facilities preparations for VIP visit,True,IreneNant,ValeriaMorlun,Facilities,0.6166
2886,Irene.Nant@gastech.com.kronos,Adan.Morlun@gastech.com.kronos,2014-01-09 15:13:00,RE: Facilities preparations for VIP visit,True,IreneNant,AdanMorlun,Facilities,0.6166
2887,Irene.Nant@gastech.com.kronos,Claudio.Hawelon@gastech.com.kronos,2014-01-09 15:13:00,RE: Facilities preparations for VIP visit,True,IreneNant,ClaudioHawelon,Facilities,0.6166
2888,Ada.Campo-Corrente@gastech.com.kronos,Ada.Campo-Corrente@gastech.com.kronos,2014-01-09 15:17:00,Impromptu golf vacation - who's in?,True,AdaCampo-Corrente,AdaCampo-Corrente,Executive,0.0
2889,Ada.Campo-Corrente@gastech.com.kronos,Orhan.Strum@gastech.com.kronos,2014-01-09 15:17:00,Impromptu golf vacation - who's in?,True,AdaCampo-Corrente,OrhanStrum,Executive,0.0
2890,Ada.Campo-Corrente@gastech.com.kronos,Willem.Vasco-Pais@gastech.com.kronos,2014-01-09 15:17:00,Impromptu golf vacation - who's in?,True,AdaCampo-Corrente,WillemVasco-Pais,Executive,0.0
2891,Ada.Campo-Corrente@gastech.com.kronos,Sten.Sanjorge Jr.@gastech.com.tethys,2014-01-09 15:17:00,Impromptu golf vacation - who's in?,True,AdaCampo-Corrente,StenSanjorgeJr,Executive,0.0
2892,Dylan.Scozzese@gastech.com.kronos,Albina.Hafon@gastech.com.kronos,2014-01-09 15:25:00,RE: Facilities preparations for VIP visit,True,DylanScozzese,AlbinaHafon,Facilities,0.6166
2893,Dylan.Scozzese@gastech.com.kronos,Emile.Arpa@gastech.com.kronos,2014-01-09 15:25:00,RE: Facilities preparations for VIP visit,True,DylanScozzese,EmileArpa,Facilities,0.6166
2894,Dylan.Scozzese@gastech.com.kronos,Irene.Nant@gastech.com.kronos,2014-01-09 15:25:00,RE: Facilities preparations for VIP visit,True,DylanScozzese,IreneNant,Facilities,0.6166
2895,Dylan.Scozzese@gastech.com.kronos,Dylan.Scozzese@gastech.com.kronos,2014-01-09 15:25:00,RE: Facilities preparations for VIP visit,True,DylanScozzese,DylanScozzese,Facilities,0.6166
2896,Elsa.Orilla@gastech.com.kronos,Axel.Calzas@gastech.com.kronos,2014-01-09 15:29:00,RE: Field work rotation schedule,True,ElsaOrilla,AxelCalzas,Engineering,0.0
2897,Elsa.Orilla@gastech.com.kronos,Elsa.Orilla@gastech.com.kronos,2014-01-09 15:29:00,RE: Field work rotation schedule,True,ElsaOrilla,ElsaOrilla,Engineering,0.0
2898,Elsa.Orilla@gastech.com.kronos,Lars.Azada@gastech.com.kronos,2014-01-09 15:29:00,RE: Field work rotation schedule,True,ElsaOrilla,LarsAzada,Engineering,0.0
2899,Emile.Arpa@gastech.com.kronos,Dante.Coginian@gastech.com.kronos,2014-01-09 15:35:00,RE: Facilities preparations for VIP visit,True,EmileArpa,DanteCoginian,Facilities,0.6166
2900,Emile.Arpa@gastech.com.kronos,Emile.Arpa@gastech.com.kronos,2014-01-09 15:35:00,RE: Facilities preparations for VIP visit,True,EmileArpa,EmileArpa,Facilities,0.6166
2901,Emile.Arpa@gastech.com.kronos,Cecilia.Morluniau@gastech.com.kronos,2014-01-09 15:35:00,RE: Facilities preparations for VIP visit,True,EmileArpa,CeciliaMorluniau,Facilities,0.6166
2902,Emile.Arpa@gastech.com.kronos,Benito.Hawelon@gastech.com.kronos,2014-01-09 15:35:00,RE: Facilities preparations for VIP visit,True,EmileArpa,BenitoHawelon,Facilities,0.6166
2903,Emile.Arpa@gastech.com.kronos,Adan.Morlun@gastech.com.kronos,2014-01-09 15:35:00,RE: Facilities preparations for VIP visit,True,EmileArpa,AdanMorlun,Facilities,0.6166
2904,Emile.Arpa@gastech.com.kronos,Irene.Nant@gastech.com.kronos,2014-01-09 15:35:00,RE: Facilities preparations for VIP visit,True,EmileArpa,IreneNant,Facilities,0.6166
2905,Emile.Arpa@gastech.com.kronos,Varro.Awelon@gastech.com.kronos,2014-01-09 15:35:00,RE: Facilities preparations for VIP visit,True,EmileArpa,VarroAwelon,Facilities,0.6166
2906,Emile.Arpa@gastech.com.kronos,Claudio.Hawelon@gastech.com.kronos,2014-01-09 15:35:00,RE: Facilities preparations for VIP visit,True,EmileArpa,ClaudioHawelon,Facilities,0.6166
2907,Emile.Arpa@gastech.com.kronos,Dylan.Scozzese@gastech.com.kronos,2014-01-09 15:35:00,RE: Facilities preparations for VIP visit,True,EmileArpa,DylanScozzese,Facilities,0.6166
2908,Elsa.Orilla@gastech.com.kronos,Elsa.Orilla@gastech.com.kronos,2014-01-09 15:42:00,RE: GIS update,True,ElsaOrilla,ElsaOrilla,Engineering,0.0
2909,Elsa.Orilla@gastech.com.kronos,Gustav.Cazar@gastech.com.kronos,2014-01-09 15:42:00,RE: GIS update,True,ElsaOrilla,GustavCazar,Engineering,0.0
2910,Elsa.Orilla@gastech.com.kronos,Kare.Orilla@gastech.com.kronos,2014-01-09 15:42:00,RE: GIS update,True,ElsaOrilla,KareOrilla,Engineering,0.0
2911,Elsa.Orilla@gastech.com.kronos,Vira.Frente@gastech.com.kronos,2014-01-09 15:42:00,RE: GIS update,True,ElsaOrilla,ViraFrente,Engineering,0.0
2912,Elsa.Orilla@gastech.com.kronos,Lars.Azada@gastech.com.kronos,2014-01-09 15:42:00,RE: GIS update,True,ElsaOrilla,LarsAzada,Engineering,0.0
2913,Elsa.Orilla@gastech.com.kronos,Adra.Nubarron@gastech.com.kronos,2014-01-09 15:42:00,RE: GIS update,True,ElsaOrilla,AdraNubarron,Engineering,0.0
2914,Elsa.Orilla@gastech.com.kronos,Felix.Balas@gastech.com.kronos,2014-01-09 15:42:00,RE: GIS update,True,ElsaOrilla,FelixBalas,Engineering,0.0
2915,Elsa.Orilla@gastech.com.kronos,Axel.Calzas@gastech.com.kronos,2014-01-09 15:42:00,RE: GIS update,True,ElsaOrilla,AxelCalzas,Engineering,0.0
2916,Elsa.Orilla@gastech.com.kronos,Marin.Onda@gastech.com.kronos,2014-01-09 15:42:00,RE: GIS update,True,ElsaOrilla,MarinOnda,Engineering,0.0
2917,Elsa.Orilla@gastech.com.kronos,Lidelse.Dedos@gastech.com.kronos,2014-01-09 15:42:00,RE: GIS update,True,ElsaOrilla,LidelseDedos,Engineering,0.0
2918,Elsa.Orilla@gastech.com.kronos,Brand.Tempestad@gastech.com.kronos,2014-01-09 15:42:00,RE: GIS update,True,ElsaOrilla,BrandTempestad,Engineering,0.0
2919,Dante.Coginian@gastech.com.kronos,Adan.Morlun@gastech.com.kronos,2014-01-09 15:58:00,RE: Document stuck,False,DanteCoginian,AdanMorlun,Facilities,-0.25
2920,Bertrand.Ovan@gastech.com.kronos,Emile.Arpa@gastech.com.kronos,2014-01-09 16:01:00,Don't text and drive!,True,BertrandOvan,EmileArpa,Facilities,0.0
2921,Bertrand.Ovan@gastech.com.kronos,Varro.Awelon@gastech.com.kronos,2014-01-09 16:01:00,Don't text and drive!,True,BertrandOvan,VarroAwelon,Facilities,0.0
2922,Bertrand.Ovan@gastech.com.kronos,Dante.Coginian@gastech.com.kronos,2014-01-09 16:01:00,Don't text and drive!,True,BertrandOvan,DanteCoginian,Facilities,0.0
2923,Bertrand.Ovan@gastech.com.kronos,Albina.Hafon@gastech.com.kronos,2014-01-09 16:01:00,Don't text and drive!,True,BertrandOvan,AlbinaHafon,Facilities,0.0
2924,Bertrand.Ovan@gastech.com.kronos,Benito.Hawelon@gastech.com.kronos,2014-01-09 16:01:00,Don't text and drive!,True,BertrandOvan,BenitoHawelon,Facilities,0.0
2925,Bertrand.Ovan@gastech.com.kronos,Claudio.Hawelon@gastech.com.kronos,2014-01-09 16:01:00,Don't text and drive!,True,BertrandOvan,ClaudioHawelon,Facilities,0.0
2926,Bertrand.Ovan@gastech.com.kronos,Henk.Mies@gastech.com.kronos,2014-01-09 16:01:00,Don't text and drive!,True,BertrandOvan,HenkMies,Facilities,0.0
2927,Bertrand.Ovan@gastech.com.kronos,Valeria.Morlun@gastech.com.kronos,2014-01-09 16:01:00,Don't text and drive!,True,BertrandOvan,ValeriaMorlun,Facilities,0.0
2928,Bertrand.Ovan@gastech.com.kronos,Adan.Morlun@gastech.com.kronos,2014-01-09 16:01:00,Don't text and drive!,True,BertrandOvan,AdanMorlun,Facilities,0.0
2929,Bertrand.Ovan@gastech.com.kronos,Cecilia.Morluniau@gastech.com.kronos,2014-01-09 16:01:00,Don't text and drive!,True,BertrandOvan,CeciliaMorluniau,Facilities,0.0
2930,Bertrand.Ovan@gastech.com.kronos,Irene.Nant@gastech.com.kronos,2014-01-09 16:01:00,Don't text and drive!,True,BertrandOvan,IreneNant,Facilities,0.0
